field_name	rls	Path	Category	Field	Participants	Items	Stability	ValueType	Units	ItemType	Strata	Sexed	Instances	Array	Coding	Notes	Link
5263	ukb40531	UK Biobank Assessment Centre > Physical measures > Eye measures > Intraocular pressure	100015	Intra-ocular pressure, Goldmann-correlated (left)	127442	131385	Complete	Continuous	mmHg	Data	Primary	Unisex	2	1	NA	goldmann-correlated intraocular pressure for left eye	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5263
5264	ukb40531	UK Biobank Assessment Centre > Physical measures > Eye measures > Intraocular pressure	100015	Corneal hysteresis (left)	127442	131385	Complete	Continuous		Data	Primary	Unisex	2	1	NA	corneal hysteresis for left eye (a measure of viscuous damping in the cornea)	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5264
5265	ukb40531	UK Biobank Assessment Centre > Physical measures > Eye measures > Intraocular pressure	100015	Corneal resistance factor (left)	127442	131385	Complete	Continuous		Data	Primary	Unisex	2	1	NA	corneal resistance factor for left eye	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5265
5266	ukb40531	UK Biobank Assessment Centre > Physical measures > Eye measures > Intraocular pressure	100015	Applanation curve (left)	127442	131385	Complete	Compound		Data	Primary	Unisex	2	1	NA	The 400 applanation values describe the reflected light signal from the cornea as the cornea travels inward and outward through the bi-directional applanation process. The sampling rate is 75microseconds/sample. One sample is a pressure and applanation pair. The pressure and applanation values are analog-to-digital values representing voltages levels such that 0=0.0volts and 1023=5.0 volts (approximately 4.89mV/count).	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5266
5267	ukb40531	UK Biobank Assessment Centre > Physical measures > Eye measures > Intraocular pressure	100015	Pressure curve (left)	127442	131385	Complete	Compound		Data	Primary	Unisex	2	1	NA	The 400 pressure values describe pressure extered as the cornea travels inward and outward through the bi-directional applanation process. The sampling rate is 75microseconds/sample. One sample is a pressure and applanation pair. The pressure and applanation values are analog-to-digital values representing voltages levels such that 0=0.0volts and 1023=5.0 volts (approximately 4.89mV/count).	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5267
5274	ukb40531	UK Biobank Assessment Centre > Physical measures > Eye measures > Autorefraction	100014	Vertex distance (left)	129265	133238	Complete	Continuous	mm	Data	Primary	Unisex	2	1	NA	Vertex distance for the refractometry measures for the left eye	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5274
5276	ukb40531	UK Biobank Assessment Centre > Physical measures > Eye measures > Autorefraction	100014	Index of best refractometry result (left)	129265	133238	Complete	Integer		Data	Primary	Unisex	2	1	NA	zero-based index of most representative refractometry result for left eye	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5276
5292	ukb40531	UK Biobank Assessment Centre > Physical measures > Eye measures > Autorefraction	100014	3mm index of best keratometry results (left)	124548	128364	Complete	Integer		Data	Primary	Unisex	2	1	NA	zero-based index of most representative of keratometry results at 3mm for left eye	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5292
5306	ukb40531	UK Biobank Assessment Centre > Physical measures > Eye measures > Autorefraction	100014	6mm index of best keratometry results (left)	107705	110625	Complete	Integer		Data	Primary	Unisex	2	1	NA	zero-based index of most representative of keratometry results at 6mm for left eye	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5306
5324	ukb40531	UK Biobank Assessment Centre > Physical measures > Eye measures > Eye surgery/complications	100099	Ever had cataract surgery	10626	10878	Complete	Categorical single		Data	Primary	Unisex	2	1	100272	If the participant stated they had eye surgery (~F5181~), they were asked if they had cataract surgery. If yes, they were excluded from all eye tests.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5324
5325	ukb40531	UK Biobank Assessment Centre > Physical measures > Eye measures > Eye surgery/complications	100099	Ever had refractive laser eye surgery	10626	10878	Complete	Categorical single		Data	Primary	Unisex	2	1	100272	If the participant stated they had eye surgery (~F5181~), they were asked if they had refractive laser eye surgery. If yes, they were excluded from all eye tests.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5325
5326	ukb40531	UK Biobank Assessment Centre > Physical measures > Eye measures > Eye surgery/complications	100099	Ever had surgery for glaucoma or high eye pressure	10626	10878	Complete	Categorical single		Data	Primary	Unisex	2	1	100272	If the participant stated they had eye surgery (~F5181~), they were asked if they had surgery for glaucoma or high eye pressure. If yes, they were excluded from all eye tests.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5326
5327	ukb40531	UK Biobank Assessment Centre > Physical measures > Eye measures > Eye surgery/complications	100099	Ever had laser treatment for glaucoma or high eye pressure	10626	10878	Complete	Categorical single		Data	Primary	Unisex	2	1	100272	If the participant stated they had eye surgery (~F5181~), they were asked if they had ever had laser treatment for glaucoma or high eye pressure. If yes, they were excluded from all eye tests.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5327
5328	ukb40531	UK Biobank Assessment Centre > Physical measures > Eye measures > Eye surgery/complications	100099	Ever had corneal graft surgery	10626	10878	Complete	Categorical single		Data	Primary	Unisex	2	1	100272	If the participant stated they had eye surgery (~F5181~), they were asked if they had ever had corneal graft surgery. If yes, they were excluded from all eye tests.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5328
5375	ukb40531	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health	100060	Longest period of unenthusiasm / disinterest	75741	82273	Complete	Integer	weeks	Data	Primary	Unisex	4	1	100291	ACE touchscreen question "How many weeks was the longest period when you were uninterested in things or unable to enjoy the things you used to?"  Question was introduced part way through fieldwork in April 2009.  The following checks were performed:    If answer    If answer > 999 then rejected     ~F5375~ was collected from participants who indicated they have been uninterested in things or unable to enjoy things they used to for at least a week, as defined by their answers to ~F4631~	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5375
5386	ukb40531	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health	100060	Number of unenthusiastic/disinterested episodes	75738	82269	Complete	Integer	periods	Data	Primary	Unisex	4	1	100291	ACE touchscreen question "How many periods have you had when you were uninterested in things or unable to enjoy the things you used to for at least a whole week?"  Question was introduced part way through fieldwork in April 2009.  The following checks were performed:    If answer    If answer > 999 then rejected     ~F5386~ was collected from participants who indicated they have been uninterested in things or unable to enjoy things they used to for at least a week, as defined by their answers to ~F4631~	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5386
5408	ukb40531	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Eyesight	100041	Which eye(s) affected by amblyopia (lazy eye)	5885	6469	Complete	Categorical single		Data	Primary	Unisex	4	1	100515	ACE touchscreen question "Which eye(s) are affected by amblyopia (lazy eye)?" ~F5408~ was collected from participants who indicated they wear prescribed  glasses or contact lenses to correct their amblyopia, as defined by their answers to ~F6147~	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5408
5419	ukb40531	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Eyesight	100041	Which eye(s) affected by injury or trauma resulting in loss of vision	1178	1238	Complete	Categorical single		Data	Primary	Unisex	4	1	100515	ACE touchscreen question "Which eye(s) are affected by injury or trauma resulting in loss of vision?" ~F5419~ was collected from participants who indicated they have had an injury or trauma resulting in loss of vision, as defined by their answers to ~F6148~	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5419
5430	ukb40531	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Eyesight	100041	Age when loss of vision due to injury or trauma diagnosed	1178	1238	Complete	Integer	years	Data	Primary	Unisex	4	1	100291	ACE touchscreen question "What was your age when injury or trauma resulting in loss of vision was first diagnosed?" The following checks were performed:  If answer   If answer > Participants age then rejected  If answer   If answer > 69 then participant asked to confirm   If the participant activated the Help button they were shown the message:     If you are unsure, please provide an estimate or select Do not know.      ~F5430~ was collected from participants who indicated they have had an injury or trauma resulting in loss of vision, as defined by their answers to ~F6148~	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5430
5441	ukb40531	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Eyesight	100041	Which eye(s) are affected by cataract	13646	14737	Complete	Categorical single		Data	Primary	Unisex	4	1	100515	ACE touchscreen question "Which eye(s) are affected by a cataract?" ~F5441~ was collected from participants who indicated they have cataract, as defined by their answers to ~F6148~	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5441
5452	ukb40531	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Claudication and peripheral artery disease	100038	Leg pain when standing still or sitting	50910	53409	Complete	Categorical single		Data	Primary	Unisex	4	1	100349	ACE touchscreen question "Does this pain ever begin when you are standing still or sitting?" ~F5452~ was collected from participants who indicated that they get a pain in either leg on walking, as defined by their answers to ~F4728~	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5452
5463	ukb40531	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Claudication and peripheral artery disease	100038	Leg pain in calf/calves	50910	53409	Complete	Categorical single		Data	Primary	Unisex	4	1	100349	ACE touchscreen question "Do you get this pain in your calf (calves)?" ~F5463~ was collected from participants who indicated that they get a pain in either leg on walking, as defined by their answers to ~F4728~	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5463
5474	ukb40531	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Claudication and peripheral artery disease	100038	Leg pain when walking uphill or hurrying	50910	53409	Complete	Categorical single		Data	Primary	Unisex	4	1	100349	ACE touchscreen question "Do you get pain when you walk uphill or hurry?" ~F5474~ was collected from participants who indicated that they get a pain in either leg on walking, as defined by their answers to ~F4728~	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5474
5485	ukb40531	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Claudication and peripheral artery disease	100038	Leg pain when walking normally	50910	53409	Complete	Categorical single		Data	Primary	Unisex	4	1	100349	ACE touchscreen question "Do you get pain when you walk at an ordinary pace on the level?" ~F5485~ was collected from participants who indicated that they get a pain in either leg on walking, as defined by their answers to ~F4728~	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5485
5496	ukb40531	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Claudication and peripheral artery disease	100038	Leg pain when walking ever disappears while walking	27861	28752	Complete	Categorical single		Data	Primary	Unisex	4	1	100349	ACE touchscreen question "Does the pain you get while walking ever disappear when you continue walking?" ~F5496~ was collected from participants who indicated that they get a pain in either leg on walking, as defined by their answers to ~F4728~ and they get pain walking at an ordinary pace on the level, as defined by their answers to ~F4728~	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5496
5507	ukb40531	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Claudication and peripheral artery disease	100038	Leg pain on walking : action taken	50910	53409	Complete	Categorical single		Data	Primary	Unisex	4	1	100549	ACE touchscreen question "What do you do if you get pain when you are walking?" ~F5507~ was collected from participants who indicated that they get a pain in either leg on walking, as defined by their answers to ~F4728~	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5507
5518	ukb40531	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Claudication and peripheral artery disease	100038	Leg pain on walking : effect of standing still	50910	53409	Complete	Categorical single		Data	Primary	Unisex	4	1	100550	ACE touchscreen question "What happens to the pain you get while walking if you stand still?" ~F5518~ was collected from participants who indicated that they get a pain in either leg on walking, as defined by their answers to ~F4728~	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5518
5529	ukb40531	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Claudication and peripheral artery disease	100038	Surgery on leg arteries (other than for varicose veins)	50910	53409	Complete	Categorical single		Data	Primary	Unisex	4	1	100349	ACE touchscreen question "Have you ever had surgery on the arteries of your legs (other than for varicose veins)?" ~F5529~ was collected from participants who indicated that they get a pain in either leg on walking, as defined by their answers to ~F4728~	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5529
5540	ukb40531	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Claudication and peripheral artery disease	100038	Surgery/amputation of toe or leg	50910	53409	Complete	Categorical single		Data	Primary	Unisex	4	1	100552	ACE touchscreen question "Have you ever had surgery to remove any of the following?" ~F5540~ was collected from participants who indicated that they get a pain in either leg on walking, as defined by their answers to ~F4728~	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5540
5610	ukb40531	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Eyesight	100041	Which eye(s) affected by presbyopia	66261	73013	Complete	Categorical single		Data	Primary	Unisex	4	1	100515	ACE touchscreen question "Which eye(s) are affected by presbyopia?" ~F5610~ was collected from participants who indicated they wear glasses or contact lenses to correct their presbyopia, as defined by their answers to ~F6147~	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5610
5663	ukb40531	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health	100060	Length of longest manic/irritable episode	43449	45743	Complete	Categorical single		Data	Primary	Unisex	4	1	100499	ACE touchscreen question "What is the longest time period that these "high" or "irritable" periods have lasted?"  Question was introduced part way through fieldwork in April 2009.  ~F5663~ was collected from participants who indicated they have had a period of at least two days when they were more high, excited or hyper than their normal self, or so irritable they shouted or started fights or arguments, as defined by their answers to ~F4642~ and ~F4653~	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5663
5674	ukb40531	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health	100060	Severity of manic/irritable episodes	43449	45743	Complete	Categorical single		Data	Primary	Unisex	4	1	100500	ACE touchscreen question "How much of a problem have these "high" or "irritable" periods caused you?"  Question was introduced part way through fieldwork in April 2009.  ~F5674~ was collected from participants who indicated they have had a period of at least two days when they were more high, excited or hyper than their normal self, or so irritable they shouted or started fights or arguments, as defined by their answers to ~F4642~ and ~F4642~	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5674
5832	ukb40531	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Eyesight	100041	Which eye(s) affected by hypermetropia (long sight)	33792	36135	Complete	Categorical single		Data	Primary	Unisex	4	1	100515	ACE touchscreen question "Which eye(s) are affected by hypermetropia (long sight)?" ~F5832~ was collected from participants who indicated they wear glasses or contact lenses to correct their hypermetropia, as defined by their answers to ~F6147~	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5832
5843	ukb40531	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Eyesight	100041	Which eye(s) affected by myopia (short sight)	61925	70342	Complete	Categorical single		Data	Primary	Unisex	4	1	100515	ACE touchscreen question "Which eye(s) are affected by myopia (short sight)?" ~F5843~ was collected from participants who indicated they wear glasses or contact lenses to correct their myopia, as defined by their answers to ~F6147~	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5843
5855	ukb40531	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Eyesight	100041	Which eye(s) affected by astigmatism	20709	23299	Complete	Categorical single		Data	Primary	Unisex	4	1	100515	ACE touchscreen question "Which eye(s) are affected by astigmatism?" ~F5855~ was collected from participants who indicated they wear glasses or contact lenses to correct their astigmatism, as defined by their answers to ~F6147~	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5855
5877	ukb40531	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Eyesight	100041	Which eye(s) affected by other eye condition	2783	2885	Complete	Categorical single		Data	Primary	Unisex	4	1	100515	ACE touchscreen question "Which eye(s) are affected by your other eye condition?" ~F5877~ was collected from participants who indicated they wear glasses or contact lenses to correct their other type of eye condition (not myopia, hypermetropia, presbyopia, astigmatism, strabismus or amblyopia), as defined by their answers to ~F6147~	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5877
5890	ukb40531	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Eyesight	100041	Which eye(s) affected by diabetes-related eye disease	2060	2147	Complete	Categorical single		Data	Primary	Unisex	4	1	100515	ACE touchscreen question "Which eye(s) are affected by diabetes related eye disease?" ~F5890~ was collected from participants who indicated they have diabetes related eye disease as defined by their answers to ~F6148~	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5890
5901	ukb40531	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Eyesight	100041	Age when diabetes-related eye disease diagnosed	2368	2462	Complete	Integer	years	Data	Primary	Unisex	4	1	100291	ACE touchscreen question "What was your age when diabetes related eye disease was first diagnosed?" The following checks were performed:  If answer   If answer > Participants age then rejected  If answer   If answer > 69 then participant asked to confirm   If the participant activated the Help button they were shown the message:     If you are unsure, please provide an estimate or select Do not know.      ~F5901~ was collected from participants who indicated they have diabetes related eye disease, as defined by their answers to ~F6148~	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5901
5912	ukb40531	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Eyesight	100041	Which eye(s) affected by macular degeneration	2585	2769	Complete	Categorical single		Data	Primary	Unisex	4	1	100515	ACE touchscreen question "Which eye(s) are affected by macular degeneration?" ~F5912~ was collected from participants who indicated they have macular degeneration, as defined by their answers to ~F6148~	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5912
5923	ukb40531	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Eyesight	100041	Age macular degeneration diagnosed	2585	2769	Complete	Integer	years	Data	Primary	Unisex	4	1	100291	ACE touchscreen question "What was your age when macular degeneration was first diagnosed?" The following checks were performed:  If answer   If answer > Participants age then rejected  If answer   If answer > 69 then participant asked to confirm   If the participant activated the Help button they were shown the message:     If you are unsure, please provide an estimate or select Do not know.      ~F5923~ was collected from participants who indicated they have macular degeneration, as defined by their answers to ~F6148~	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5923
5934	ukb40531	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Eyesight	100041	Which eye(s) affected by other serious eye condition	3884	4103	Complete	Categorical single		Data	Primary	Unisex	4	1	100515	ACE touchscreen question "Which eye(s) are affected by the other serious eye condition?" ~F5934~ was collected from participants who indicated they have other serious eye condition (i.e. not diabetes, glaucoma, trauma, cataract or macular degeneration), as defined by their answers to ~F6148~	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5934
5945	ukb40531	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Eyesight	100041	Age other serious eye condition diagnosed	3884	4103	Complete	Integer	years	Data	Primary	Unisex	4	1	100291	ACE touchscreen question "What was your age when the other serious eye condition was first diagnosed?" The following checks were performed:  If answer   If answer > Participants age then rejected  If answer   If answer > 69 then participant asked to confirm   If the participant activated the Help button they were shown the message:     If you are unsure, please provide an estimate or select Do not know.      ~F5945~ was collected from participants who indicated they have another serious eye condition (i.e. not diabetes, glaucoma, trauma, cataract or macular degeneration), as defined by their answers to ~F6148~	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5945
5959	ukb40531	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking	100058	Previously smoked cigarettes on most/all days	2673	2784	Complete	Categorical single		Data	Primary	Unisex	4	1	100352	ACE touchscreen question "Did you previously smoke cigarettes on most or all days?" ~F5959~ was collected from participants who indicated they currently smoke tobacco on most or all days, as defined by their answers to ~F1239~ and those who currently smoke cigars and pipes, as defined by their answers to ~F1239~	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5959
5983	ukb40531	UK Biobank Assessment Centre > Physical measures > ECG during exercise	100012	ECG, heart rate	94847	5728242	Complete	Integer		Data	Primary	Unisex	2	112	NA	ECG, heart rate The Bike Test consists of many phases. A phase is generally divided into number of stages. At various points during the test, called trends, readings about heart rate, workload etc are recorded. This field contains heart rate (beats per minute) at the time of the trend entry	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5983
5984	ukb40531	UK Biobank Assessment Centre > Physical measures > ECG during exercise	100012	ECG, load	94946	5745470	Complete	Integer	Watts	Data	Primary	Unisex	2	114	NA	ECG, load The Bike Test consists of many phases. A phase is generally divided into number of stages. At various points during the test, called trends, readings about heart rate, workload etc are recorded. This field contains load in Watts at the time of the trend entry.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5984
5985	ukb40531	UK Biobank Assessment Centre > Physical measures > ECG during exercise	100012	Bicycle speed	94946	5745470	Complete	Integer	revolutions/minute	Data	Auxiliary	Unisex	2	114	NA	ECG, revolutions per minute The Bike Test consists of many phases. A phase is generally divided into number of stages. At various points during the test, called trends, readings about heart rate, workload etc are recorded. This field contains revolutions per minute of the treadmill at the time of the trend entry.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5985
5986	ukb40531	UK Biobank Assessment Centre > Physical measures > ECG during exercise	100012	ECG, phase time	95142	5758642	Complete	Integer	seconds	Data	Primary	Unisex	2	114	NA	ECG, phase time The Bike Test consists of many phases. A phase is generally divided into number of stages. At various points during the test, called trends, readings about heart rate, workload etc are recorded. This field contains the time spent within the phase of the trend entry.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5986
5987	ukb40531	UK Biobank Assessment Centre > Physical measures > ECG during exercise	100012	ECG, trend phase name	95136	5758636	Complete	Text		Data	Primary	Unisex	2	114	NA	ECG, phase name The Bike Test consists of many phases. A phase is generally divided into number of stages. At various points during the test, called trends, readings about heart rate, workload etc are recorded. This field contains the name of the phase when trend entry is taken.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5987
5988	ukb40531	UK Biobank Assessment Centre > Physical measures > ECG during exercise	100012	ECG, stage name	95136	5758636	Complete	Text		Data	Primary	Unisex	2	114	NA	ECG, stage name The Bike Test consists of many phases. A phase is generally divided into number of stages. At various points during the test, called trends, readings about heart rate, workload etc are recorded alongwith the stage name. This field contains the name of the stage when trend entry is taken.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5988
5991	ukb40531	UK Biobank Assessment Centre > Physical measures > ECG during exercise	100012	ECG, phase name	95142	294090	Complete	Text		Data	Primary	Unisex	2	3	NA	ECG, phase name Bike test generally consists of many phases. This field contains phase name.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5991
5992	ukb40531	UK Biobank Assessment Centre > Physical measures > ECG during exercise	100012	ECG, phase duration	95142	294090	Complete	Integer		Data	Primary	Unisex	2	3	NA	ECG, phase duration The exercise test consists of many phases. This field contains the duration of a phase in seconds in an exercise test.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5992
5993	ukb40531	UK Biobank Assessment Centre > Physical measures > ECG during exercise	100012	ECG, number of stages in a phase	95142	294090	Complete	Integer		Data	Primary	Unisex	2	3	NA	ECG, number of stages in a phase The Bike Test consists many phases. A phase is generally divided into number of stages. This field shows total number of stages within a phase.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5993
6014	ukb40531	UK Biobank Assessment Centre > Physical measures > ECG during exercise	100012	Doctor restricts physical activity due to heart condition	96548	99519	Complete	Categorical single		Data	Primary	Unisex	2	1	100267	Exercise safety question 1, asked prior to fitness test "Has a doctor ever said that you have a heart condition and that you should only do physical activity recommended by a doctor"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=6014
6015	ukb40531	UK Biobank Assessment Centre > Physical measures > ECG during exercise	100012	Chest pain felt during physical activity	96548	99519	Complete	Categorical single		Data	Primary	Unisex	2	1	100267	Exercise safety question 2, asked prior to fitness test ""Do you feel pain in your chest when you do physical activity"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=6015
6016	ukb40531	UK Biobank Assessment Centre > Physical measures > ECG during exercise	100012	Chest pain felt outside physical activity	96548	99519	Complete	Categorical single		Data	Primary	Unisex	2	1	100267	Exercise safety question 3, asked prior to fitness test "In the past month, have you had chest pain when you were NOT doing physical activity"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=6016
6017	ukb40531	UK Biobank Assessment Centre > Physical measures > ECG during exercise	100012	Able to walk or cycle unaided for 10 minutes	96548	99519	Complete	Categorical single		Data	Primary	Unisex	2	1	100267	Exercise safety question 4, asked prior to fitness test "Are you able to walk or cycle unaided for 10 minutes"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=6017
6020	ukb40531	UK Biobank Assessment Centre > Physical measures > ECG during exercise	100012	Completion status of test	95154	98043	Complete	Categorical single		Data	Primary	Unisex	2	1	100257	Completion status of test 1, "Fully completed" / 31, "Participant wanted to stop early" / 32, "Participant reported chest-pain and/or other discomfort" / 33, "Heart rate reached safety level" / 34, "Incomplete - other reason"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=6020
6023	ukb40531	UK Biobank Assessment Centre > Physical measures > ECG during exercise	100012	Description of exercise protocol recommended	95152	98040	Complete	Text		Data	Auxiliary	Unisex	2	1	NA	Description of exercise protocol recommended	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=6023
6024	ukb40531	UK Biobank Assessment Centre > Physical measures > ECG during exercise	100012	Program category	96550	99521	Complete	Categorical single		Data	Primary	Unisex	2	1	35	Participants are divided into 5 categories based on their risk profile (as detailed in the explanatory documentation).      Minimal risk, cycle at 50% level of the absolute maximum work load;  Small risk, cycle at 35% level of the absolute maximum work load;  Medium risk, cycle at constant level;   High risk, take measurement at rest only;  ECG not to be performed.   	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=6024
6032	ukb40531	UK Biobank Assessment Centre > Physical measures > ECG during exercise	100012	Maximum workload during fitness test	95141	98029	Complete	Integer	Watts	Data	Primary	Unisex	2	1	NA	Maximum workload attained during the fitness test The Bike Test consists of three phases, a Pre-Test phase, where a resting ECG is recorded for some time. An Activity phase, where the participant cycles for a set period of time with increasing cycling workload, and finally a Recovery phase, where the participant has stopped pedalling and an ECG is recorded.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=6032
6033	ukb40531	UK Biobank Assessment Centre > Physical measures > ECG during exercise	100012	Maximum heart rate during fitness test	95121	98007	Complete	Integer	bpm	Data	Primary	Unisex	2	1	NA	This is the maximum heart rate recorded during bike exercise test. The Bike Test consists of three phases:   A Pre-Test phase, where a resting ECG is recorded for some time;   an Activity phase, where the participant cycles for a set period of time with increasing cycling workload;   and finally a Recovery phase, where the participant has stopped pedalling and an ECG is recorded.    Heart rate is recorded in all stages and this field gives the maximum of those values.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=6033
6034	ukb40531	UK Biobank Assessment Centre > Physical measures > ECG during exercise	100012	Target heart rate achieved	95142	98030	Complete	Categorical single		Data	Primary	Unisex	2	1	12	This field specifies whether the target heart rate was achieved during the fitness test. Target HR formula used for biobank participants is = (220 - age ) * 0.75.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=6034
6038	ukb40531	UK Biobank Assessment Centre > Physical measures > ECG during exercise	100012	Number of trend entries	95142	98030	Complete	Integer		Data	Primary	Unisex	2	1	NA	Number of trend entries during exercise bike test The Bike Test consists of three phases, a Pre- Test phase, where a resting ECG is recorded for some time. An Activity phase, where the participant cycles for a set period of time with increasing cycling workload, and finally a Recovery phase, where the participant has stopped pedalling and an ECG is recorded. At various points, called trends, during the test readings about heart rate, workload etc is recorded. This is the total number of trend entries.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=6038
6039	ukb40531	UK Biobank Assessment Centre > Physical measures > ECG during exercise	100012	Duration of fitness test	95142	98030	Complete	Integer	seconds	Data	Primary	Unisex	2	1	NA	Length of the exercise test. Difference between ObservationEndDateTime and ObservationDateTime	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=6039
6070	ukb40531	UK Biobank Assessment Centre > Physical measures > Eye measures > Retinal optical coherence tomography	100016	OCT measured (right)	95946	98849	Complete	Categorical single		Data	Primary	Unisex	2	1	100274	Was optical-coherence tomography performed on the right eye	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=6070
