"WGT" "FILE" "ID" "PANEL_clean_short" "PANEL_clean" "CHR" "TWAS.Z" "TWAS.P" "COLOC.PP0" "COLOC.PP1" "COLOC.PP2" "COLOC.PP3" "COLOC.PP4" "PANEL" "P0" "P1"
"CMC.BRAIN.RNASEQ/CMC.OPA1.wgt.RDat" "resources/twas/fusion_data/CMC.BRAIN.RNASEQ/CMC.BRAIN.RNASEQ/CMC.OPA1.wgt.RDat" "OPA1" "CMC DLPFC" "CMC DLPFC" 3 -5.52375 3.32e-08 0 0 0 0.401 0.599 "CMC.BRAIN.RNASEQ" 193310932 193415600
"CMC.BRAIN.RNASEQ/CMC.OTOA.wgt.RDat" "resources/twas/fusion_data/CMC.BRAIN.RNASEQ/CMC.BRAIN.RNASEQ/CMC.OTOA.wgt.RDat" "OTOA" "CMC DLPFC" "CMC DLPFC" 16 5.0533 4.34e-07 0 0 0.463 0.523 0.014 "CMC.BRAIN.RNASEQ" 21689834 21772050
"CMC.BRAIN.RNASEQ/CMC.P4HTM.wgt.RDat" "resources/twas/fusion_data/CMC.BRAIN.RNASEQ/CMC.BRAIN.RNASEQ/CMC.P4HTM.wgt.RDat" "P4HTM" "CMC DLPFC" "CMC DLPFC" 3 -6.42802 1.29e-10 0 0 0 1 0 "CMC.BRAIN.RNASEQ" 49027340 49044581
"CMC.BRAIN.RNASEQ/CMC.PCDHA11.wgt.RDat" "resources/twas/fusion_data/CMC.BRAIN.RNASEQ/CMC.BRAIN.RNASEQ/CMC.PCDHA11.wgt.RDat" "PCDHA11" "CMC DLPFC" "CMC DLPFC" 5 -6.167 6.96e-10 0 0 0 0.848 0.152 "CMC.BRAIN.RNASEQ" 140247830 140391929
"CMC.BRAIN.RNASEQ/CMC.PCDHA13.wgt.RDat" "resources/twas/fusion_data/CMC.BRAIN.RNASEQ/CMC.BRAIN.RNASEQ/CMC.PCDHA13.wgt.RDat" "PCDHA13" "CMC DLPFC" "CMC DLPFC" 5 6.07861 1.21e-09 0 0 0 0.908 0.092 "CMC.BRAIN.RNASEQ" 140261853 140391929
"CMC.BRAIN.RNASEQ/CMC.PCDHA7.wgt.RDat" "resources/twas/fusion_data/CMC.BRAIN.RNASEQ/CMC.BRAIN.RNASEQ/CMC.PCDHA7.wgt.RDat" "PCDHA7" "CMC DLPFC" "CMC DLPFC" 5 -6.58822 4.45e-11 0 0 0 0.044 0.956 "CMC.BRAIN.RNASEQ" 140213968 140391929
"CMC.BRAIN.RNASEQ/CMC.PCDHAC1.wgt.RDat" "resources/twas/fusion_data/CMC.BRAIN.RNASEQ/CMC.BRAIN.RNASEQ/CMC.PCDHAC1.wgt.RDat" "PCDHAC1" "CMC DLPFC" "CMC DLPFC" 5 -6.40572 1.5e-10 0 0 0.48 0.098 0.423 "CMC.BRAIN.RNASEQ" 140306301 140391929
"CMC.BRAIN.RNASEQ/CMC.PDS5A.wgt.RDat" "resources/twas/fusion_data/CMC.BRAIN.RNASEQ/CMC.BRAIN.RNASEQ/CMC.PDS5A.wgt.RDat" "PDS5A" "CMC DLPFC" "CMC DLPFC" 4 -5.114 3.15e-07 0.001 0.004 0.004 0.017 0.974 "CMC.BRAIN.RNASEQ" 39824482 39979576
"CMC.BRAIN.RNASEQ/CMC.POLR1E.wgt.RDat" "resources/twas/fusion_data/CMC.BRAIN.RNASEQ/CMC.BRAIN.RNASEQ/CMC.POLR1E.wgt.RDat" "POLR1E" "CMC DLPFC" "CMC DLPFC" 9 -5.642 1.68e-08 0 0 0.159 0.836 0.005 "CMC.BRAIN.RNASEQ" 37485944 37503693
"CMC.BRAIN.RNASEQ/CMC.PPA2.wgt.RDat" "resources/twas/fusion_data/CMC.BRAIN.RNASEQ/CMC.BRAIN.RNASEQ/CMC.PPA2.wgt.RDat" "PPA2" "CMC DLPFC" "CMC DLPFC" 4 -5.6059 2.07e-08 0.18 0.442 0.02 0.048 0.31 "CMC.BRAIN.RNASEQ" 106290233 106395227
"CMC.BRAIN.RNASEQ/CMC.PPP3CC.wgt.RDat" "resources/twas/fusion_data/CMC.BRAIN.RNASEQ/CMC.BRAIN.RNASEQ/CMC.PPP3CC.wgt.RDat" "PPP3CC" "CMC DLPFC" "CMC DLPFC" 8 5.03501 4.78e-07 0 0.002 0 0.033 0.966 "CMC.BRAIN.RNASEQ" 22298482 22398657
"CMC.BRAIN.RNASEQ/CMC.PRLHR.wgt.RDat" "resources/twas/fusion_data/CMC.BRAIN.RNASEQ/CMC.BRAIN.RNASEQ/CMC.PRLHR.wgt.RDat" "PRLHR" "CMC DLPFC" "CMC DLPFC" 10 -5.05918 4.21e-07 0 0 0.73 0.072 0.198 "CMC.BRAIN.RNASEQ" 120352915 120355160
"CMC.BRAIN.RNASEQ/CMC.PRR16.wgt.RDat" "resources/twas/fusion_data/CMC.BRAIN.RNASEQ/CMC.BRAIN.RNASEQ/CMC.PRR16.wgt.RDat" "PRR16" "CMC DLPFC" "CMC DLPFC" 5 6.899 5.24e-12 0 0 0.028 0.97 0.001 "CMC.BRAIN.RNASEQ" 119800018 120022964
"CMC.BRAIN.RNASEQ/CMC.PXDNL.wgt.RDat" "resources/twas/fusion_data/CMC.BRAIN.RNASEQ/CMC.BRAIN.RNASEQ/CMC.PXDNL.wgt.RDat" "PXDNL" "CMC DLPFC" "CMC DLPFC" 8 6.87164 6.35e-12 0.082 0.017 0.287 0.059 0.556 "CMC.BRAIN.RNASEQ" 52232136 52722005
"CMC.BRAIN.RNASEQ/CMC.RABGAP1.wgt.RDat" "resources/twas/fusion_data/CMC.BRAIN.RNASEQ/CMC.BRAIN.RNASEQ/CMC.RABGAP1.wgt.RDat" "RABGAP1" "CMC DLPFC" "CMC DLPFC" 9 5.1143 3.15e-07 0 0.001 0 0.454 0.545 "CMC.BRAIN.RNASEQ" 125703111 125867147
"CMC.BRAIN.RNASEQ/CMC.RHOA.wgt.RDat" "resources/twas/fusion_data/CMC.BRAIN.RNASEQ/CMC.BRAIN.RNASEQ/CMC.RHOA.wgt.RDat" "RHOA" "CMC DLPFC" "CMC DLPFC" 3 8.74564 2.22e-18 0 0 0.047 0.075 0.878 "CMC.BRAIN.RNASEQ" 49396578 49449526
"CMC.BRAIN.RNASEQ/CMC.RILPL1.wgt.RDat" "resources/twas/fusion_data/CMC.BRAIN.RNASEQ/CMC.BRAIN.RNASEQ/CMC.RILPL1.wgt.RDat" "RILPL1" "CMC DLPFC" "CMC DLPFC" 12 -5.81894 5.92e-09 0 0 0.164 0.064 0.773 "CMC.BRAIN.RNASEQ" 123955908 124018265
"CMC.BRAIN.RNASEQ/CMC.SCAMP1.wgt.RDat" "resources/twas/fusion_data/CMC.BRAIN.RNASEQ/CMC.BRAIN.RNASEQ/CMC.SCAMP1.wgt.RDat" "SCAMP1" "CMC DLPFC" "CMC DLPFC" 5 -5.66835 1.44e-08 0 0.005 0.001 0.016 0.978 "CMC.BRAIN.RNASEQ" 77656338 77776562
"CMC.BRAIN.RNASEQ/CMC.SDK1.wgt.RDat" "resources/twas/fusion_data/CMC.BRAIN.RNASEQ/CMC.BRAIN.RNASEQ/CMC.SDK1.wgt.RDat" "SDK1" "CMC DLPFC" "CMC DLPFC" 7 -8.91805 4.75e-19 0 0 0.001 0.042 0.957 "CMC.BRAIN.RNASEQ" 3341079 4308631
"CMC.BRAIN.RNASEQ/CMC.SERPINI2.wgt.RDat" "resources/twas/fusion_data/CMC.BRAIN.RNASEQ/CMC.BRAIN.RNASEQ/CMC.SERPINI2.wgt.RDat" "SERPINI2" "CMC DLPFC" "CMC DLPFC" 3 -5.262 1.42e-07 0.007 0.002 0.033 0.007 0.951 "CMC.BRAIN.RNASEQ" 167159576 167191920
"CMC.BRAIN.RNASEQ/CMC.SF3B1.wgt.RDat" "resources/twas/fusion_data/CMC.BRAIN.RNASEQ/CMC.BRAIN.RNASEQ/CMC.SF3B1.wgt.RDat" "SF3B1" "CMC DLPFC" "CMC DLPFC" 2 7.70131 1.35e-14 0 0 0 0.02 0.98 "CMC.BRAIN.RNASEQ" 198256697 198299771
"CMC.BRAIN.RNASEQ/CMC.SLC25A17.wgt.RDat" "resources/twas/fusion_data/CMC.BRAIN.RNASEQ/CMC.BRAIN.RNASEQ/CMC.SLC25A17.wgt.RDat" "SLC25A17" "CMC DLPFC" "CMC DLPFC" 22 -7.383531 1.54e-13 0 0 0.354 0.092 0.554 "CMC.BRAIN.RNASEQ" 41165638 41215392
"CMC.BRAIN.RNASEQ/CMC.SLC45A1.wgt.RDat" "resources/twas/fusion_data/CMC.BRAIN.RNASEQ/CMC.BRAIN.RNASEQ/CMC.SLC45A1.wgt.RDat" "SLC45A1" "CMC DLPFC" "CMC DLPFC" 1 6.079 1.21e-09 0 0 0.12 0.877 0.004 "CMC.BRAIN.RNASEQ" 8384389 8404227
"CMC.BRAIN.RNASEQ/CMC.SPPL3.wgt.RDat" "resources/twas/fusion_data/CMC.BRAIN.RNASEQ/CMC.BRAIN.RNASEQ/CMC.SPPL3.wgt.RDat" "SPPL3" "CMC DLPFC" "CMC DLPFC" 12 -5.41807 6.02e-08 0 0 0 0.017 0.983 "CMC.BRAIN.RNASEQ" 121200312 121342155
"CMC.BRAIN.RNASEQ/CMC.ST8SIA1.wgt.RDat" "resources/twas/fusion_data/CMC.BRAIN.RNASEQ/CMC.BRAIN.RNASEQ/CMC.ST8SIA1.wgt.RDat" "ST8SIA1" "CMC DLPFC" "CMC DLPFC" 12 4.94258 7.71e-07 0 0.002 0.062 0.79 0.146 "CMC.BRAIN.RNASEQ" 22346324 22487648
"CMC.BRAIN.RNASEQ/CMC.STK38L.wgt.RDat" "resources/twas/fusion_data/CMC.BRAIN.RNASEQ/CMC.BRAIN.RNASEQ/CMC.STK38L.wgt.RDat" "STK38L" "CMC DLPFC" "CMC DLPFC" 12 -5.52831 3.23e-08 0.567 0.145 0.055 0.014 0.22 "CMC.BRAIN.RNASEQ" 27397077 27478890
"CMC.BRAIN.RNASEQ/CMC.TMEM110.wgt.RDat" "resources/twas/fusion_data/CMC.BRAIN.RNASEQ/CMC.BRAIN.RNASEQ/CMC.TMEM110.wgt.RDat" "TMEM110" "CMC DLPFC" "CMC DLPFC" 3 -6.035 1.59e-09 0 0 0.004 0.974 0.022 "CMC.BRAIN.RNASEQ" 52870771 52931597
"CMC.BRAIN.RNASEQ/CMC.TMEM200A.wgt.RDat" "resources/twas/fusion_data/CMC.BRAIN.RNASEQ/CMC.BRAIN.RNASEQ/CMC.TMEM200A.wgt.RDat" "TMEM200A" "CMC DLPFC" "CMC DLPFC" 6 4.895 9.83e-07 0 0 0.482 0.479 0.038 "CMC.BRAIN.RNASEQ" 130687425 130764210
"CMC.BRAIN.RNASEQ/CMC.TMEM216.wgt.RDat" "resources/twas/fusion_data/CMC.BRAIN.RNASEQ/CMC.BRAIN.RNASEQ/CMC.TMEM216.wgt.RDat" "TMEM216" "CMC DLPFC" "CMC DLPFC" 11 -6.232 4.61e-10 0 0 0.201 0.792 0.006 "CMC.BRAIN.RNASEQ" 61159831 61166335
"CMC.BRAIN.RNASEQ/CMC.TMPRSS5.wgt.RDat" "resources/twas/fusion_data/CMC.BRAIN.RNASEQ/CMC.BRAIN.RNASEQ/CMC.TMPRSS5.wgt.RDat" "TMPRSS5" "CMC DLPFC" "CMC DLPFC" 11 -5.244 1.57e-07 0 0 0 1 0 "CMC.BRAIN.RNASEQ" 113558267 113577068
"CMC.BRAIN.RNASEQ/CMC.TOB2.wgt.RDat" "resources/twas/fusion_data/CMC.BRAIN.RNASEQ/CMC.BRAIN.RNASEQ/CMC.TOB2.wgt.RDat" "TOB2" "CMC DLPFC" "CMC DLPFC" 22 4.85 1.23e-06 0 0 0.926 0.046 0.028 "CMC.BRAIN.RNASEQ" 41829491 41843027
"CMC.BRAIN.RNASEQ/CMC.TRMT61A.wgt.RDat" "resources/twas/fusion_data/CMC.BRAIN.RNASEQ/CMC.BRAIN.RNASEQ/CMC.TRMT61A.wgt.RDat" "TRMT61A" "CMC DLPFC" "CMC DLPFC" 14 9.28927 1.55e-20 0 0 0.006 0.041 0.953 "CMC.BRAIN.RNASEQ" 103995508 104003410
"CMC.BRAIN.RNASEQ/CMC.TSFM.wgt.RDat" "resources/twas/fusion_data/CMC.BRAIN.RNASEQ/CMC.BRAIN.RNASEQ/CMC.TSFM.wgt.RDat" "TSFM" "CMC DLPFC" "CMC DLPFC" 12 5.408 6.37e-08 0 0 0 0.464 0.536 "CMC.BRAIN.RNASEQ" 58176527 58196639
"CMC.BRAIN.RNASEQ/CMC.TUBGCP6.wgt.RDat" "resources/twas/fusion_data/CMC.BRAIN.RNASEQ/CMC.BRAIN.RNASEQ/CMC.TUBGCP6.wgt.RDat" "TUBGCP6" "CMC DLPFC" "CMC DLPFC" 22 5.24 1.61e-07 0 0.002 0 0.007 0.991 "CMC.BRAIN.RNASEQ" 50656117 50683400
"CMC.BRAIN.RNASEQ/CMC.VRK2.wgt.RDat" "resources/twas/fusion_data/CMC.BRAIN.RNASEQ/CMC.BRAIN.RNASEQ/CMC.VRK2.wgt.RDat" "VRK2" "CMC DLPFC" "CMC DLPFC" 2 -5.58191 2.38e-08 0 0 0.841 0.108 0.051 "CMC.BRAIN.RNASEQ" 58134785 58387055
"CMC.BRAIN.RNASEQ/CMC.WDR6.wgt.RDat" "resources/twas/fusion_data/CMC.BRAIN.RNASEQ/CMC.BRAIN.RNASEQ/CMC.WDR6.wgt.RDat" "WDR6" "CMC DLPFC" "CMC DLPFC" 3 5.52697 3.26e-08 0 0 0 1 0 "CMC.BRAIN.RNASEQ" 49044636 49053386
"CMC.BRAIN.RNASEQ/CMC.XPNPEP3.wgt.RDat" "resources/twas/fusion_data/CMC.BRAIN.RNASEQ/CMC.BRAIN.RNASEQ/CMC.XPNPEP3.wgt.RDat" "XPNPEP3" "CMC DLPFC" "CMC DLPFC" 22 6.767823 1.31e-11 0 0 0.003 0.219 0.777 "CMC.BRAIN.RNASEQ" 41258260 41363888
"CMC.BRAIN.RNASEQ/CMC.XRCC6BP1.wgt.RDat" "resources/twas/fusion_data/CMC.BRAIN.RNASEQ/CMC.BRAIN.RNASEQ/CMC.XRCC6BP1.wgt.RDat" "XRCC6BP1" "CMC DLPFC" "CMC DLPFC" 12 5.574 2.49e-08 0 0 0 0.257 0.742 "CMC.BRAIN.RNASEQ" 58335444 58351052
"CMC.BRAIN.RNASEQ/CMC.ZBTB1.wgt.RDat" "resources/twas/fusion_data/CMC.BRAIN.RNASEQ/CMC.BRAIN.RNASEQ/CMC.ZBTB1.wgt.RDat" "ZBTB1" "CMC DLPFC" "CMC DLPFC" 14 -7.579578 3.47e-14 0 0 0.665 0.182 0.153 "CMC.BRAIN.RNASEQ" 64971291 65000408
"CMC.BRAIN.RNASEQ/CMC.ZBTB41.wgt.RDat" "resources/twas/fusion_data/CMC.BRAIN.RNASEQ/CMC.BRAIN.RNASEQ/CMC.ZBTB41.wgt.RDat" "ZBTB41" "CMC DLPFC" "CMC DLPFC" 1 -4.97474 6.53e-07 0 0 0.244 0.452 0.304 "CMC.BRAIN.RNASEQ" 197122813 197169672
"CMC.BRAIN.RNASEQ/CMC.ZMAT2.wgt.RDat" "resources/twas/fusion_data/CMC.BRAIN.RNASEQ/CMC.BRAIN.RNASEQ/CMC.ZMAT2.wgt.RDat" "ZMAT2" "CMC DLPFC" "CMC DLPFC" 5 -6.202 5.58e-10 0 0 0 0.832 0.168 "CMC.BRAIN.RNASEQ" 140080031 140086239
"CMC.BRAIN.RNASEQ/CMC.ZNF165.wgt.RDat" "resources/twas/fusion_data/CMC.BRAIN.RNASEQ/CMC.BRAIN.RNASEQ/CMC.ZNF165.wgt.RDat" "ZNF165" "CMC DLPFC" "CMC DLPFC" 6 7.133 9.82e-13 0 0 0 1 0 "CMC.BRAIN.RNASEQ" 28048481 28057340
"CMC.BRAIN.RNASEQ/CMC.ZNF197.wgt.RDat" "resources/twas/fusion_data/CMC.BRAIN.RNASEQ/CMC.BRAIN.RNASEQ/CMC.ZNF197.wgt.RDat" "ZNF197" "CMC DLPFC" "CMC DLPFC" 3 -7.297 2.94e-13 0 0 0.001 0.019 0.98 "CMC.BRAIN.RNASEQ" 44666510 44689963
"CMC.BRAIN.RNASEQ/CMC.ZNF445.wgt.RDat" "resources/twas/fusion_data/CMC.BRAIN.RNASEQ/CMC.BRAIN.RNASEQ/CMC.ZNF445.wgt.RDat" "ZNF445" "CMC DLPFC" "CMC DLPFC" 3 -8.25068 1.57e-16 0 0 0 0.055 0.945 "CMC.BRAIN.RNASEQ" 44481261 44561226
"CMC.BRAIN.RNASEQ/CMC.ZNF501.wgt.RDat" "resources/twas/fusion_data/CMC.BRAIN.RNASEQ/CMC.BRAIN.RNASEQ/CMC.ZNF501.wgt.RDat" "ZNF501" "CMC DLPFC" "CMC DLPFC" 3 -5.75825 8.5e-09 0 0 0 1 0 "CMC.BRAIN.RNASEQ" 44771097 44778575
"CMC.BRAIN.RNASEQ/CMC.ZNF502.wgt.RDat" "resources/twas/fusion_data/CMC.BRAIN.RNASEQ/CMC.BRAIN.RNASEQ/CMC.ZNF502.wgt.RDat" "ZNF502" "CMC DLPFC" "CMC DLPFC" 3 -5.40236 6.58e-08 0 0 0 1 0 "CMC.BRAIN.RNASEQ" 44754134 44765323
"CMC.BRAIN.RNASEQ/CMC.ZNF638.wgt.RDat" "resources/twas/fusion_data/CMC.BRAIN.RNASEQ/CMC.BRAIN.RNASEQ/CMC.ZNF638.wgt.RDat" "ZNF638" "CMC DLPFC" "CMC DLPFC" 2 -5.46399 4.66e-08 0 0 0.033 0.016 0.95 "CMC.BRAIN.RNASEQ" 71503722 71651168
"CMC.BRAIN.RNASEQ/CMC.ZSCAN29.wgt.RDat" "resources/twas/fusion_data/CMC.BRAIN.RNASEQ/CMC.BRAIN.RNASEQ/CMC.ZSCAN29.wgt.RDat" "ZSCAN29" "CMC DLPFC" "CMC DLPFC" 15 -5.05 4.42e-07 0 0.005 0 0.061 0.933 "CMC.BRAIN.RNASEQ" 43650369 43662258
"CMC.BRAIN.RNASEQ_SPLICING/CMC.chr10:21823423:21823574:clu_7973.wgt.RDat" "resources/twas/fusion_data/CMC.BRAIN.RNASEQ_SPLICING/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr10:21823423:21823574:clu_7973.wgt.RDat" "MLLT10" "CMC DLPFC Sp..." "CMC DLPFC Splicing" 10 -5.08946 3.59e-07 0.001 0 0.136 0.038 0.823 "CMC.BRAIN.RNASEQ_SPLICING" 21823100 22032559
"CMC.BRAIN.RNASEQ_SPLICING/CMC.chr10:75577312:75581440:clu_8652.wgt.RDat" "resources/twas/fusion_data/CMC.BRAIN.RNASEQ_SPLICING/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr10:75577312:75581440:clu_8652.wgt.RDat" "CAMK2G" "CMC DLPFC Sp..." "CMC DLPFC Splicing" 10 -5.28532 1.25e-07 0 0.004 0 0.009 0.988 "CMC.BRAIN.RNASEQ_SPLICING" 75572258 75634349
"CMC.BRAIN.RNASEQ_SPLICING/CMC.chr10:75579403:75581440:clu_8652.wgt.RDat" "resources/twas/fusion_data/CMC.BRAIN.RNASEQ_SPLICING/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr10:75579403:75581440:clu_8652.wgt.RDat" "CAMK2G" "CMC DLPFC Sp..." "CMC DLPFC Splicing" 10 5.25105 1.51e-07 0.001 0.004 0.002 0.01 0.983 "CMC.BRAIN.RNASEQ_SPLICING" 75572258 75634349
"CMC.BRAIN.RNASEQ_SPLICING/CMC.chr11:17304490:17308181:clu_5562.wgt.RDat" "resources/twas/fusion_data/CMC.BRAIN.RNASEQ_SPLICING/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr11:17304490:17308181:clu_5562.wgt.RDat" "NUCB2" "CMC DLPFC Sp..." "CMC DLPFC Splicing" 11 4.937 7.93e-07 0.049 0.007 0.221 0.033 0.691 "CMC.BRAIN.RNASEQ_SPLICING" 17298285 17353070
"CMC.BRAIN.RNASEQ_SPLICING/CMC.chr11:31392406:31436358:clu_5722.wgt.RDat" "resources/twas/fusion_data/CMC.BRAIN.RNASEQ_SPLICING/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr11:31392406:31436358:clu_5722.wgt.RDat" "DNAJC24" "CMC DLPFC Sp..." "CMC DLPFC Splicing" 11 4.994 5.91e-07 0 0 0.015 0.984 0 "CMC.BRAIN.RNASEQ_SPLICING" 31391376 31454382
"CMC.BRAIN.RNASEQ_SPLICING/CMC.chr11:31392406:31447834:clu_5722.wgt.RDat" "resources/twas/fusion_data/CMC.BRAIN.RNASEQ_SPLICING/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr11:31392406:31447834:clu_5722.wgt.RDat" "DNAJC24" "CMC DLPFC Sp..." "CMC DLPFC Splicing" 11 -4.979 6.39e-07 0 0 0.007 0.993 0 "CMC.BRAIN.RNASEQ_SPLICING" 31391376 31454382
"CMC.BRAIN.RNASEQ_SPLICING/CMC.chr11:31417941:31436358:clu_5722.wgt.RDat" "resources/twas/fusion_data/CMC.BRAIN.RNASEQ_SPLICING/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr11:31417941:31436358:clu_5722.wgt.RDat" "DNAJC24" "CMC DLPFC Sp..." "CMC DLPFC Splicing" 11 -6.627 3.43e-11 0 0 0.232 0.715 0.054 "CMC.BRAIN.RNASEQ_SPLICING" 31391376 31454382
"CMC.BRAIN.RNASEQ_SPLICING/CMC.chr11:31477933:31531066:clu_5724.wgt.RDat" "resources/twas/fusion_data/CMC.BRAIN.RNASEQ_SPLICING/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr11:31477933:31531066:clu_5724.wgt.RDat" "IMMP1L" "CMC DLPFC Sp..." "CMC DLPFC Splicing" 11 4.867 1.13e-06 0 0 0.902 0.071 0.027 "CMC.BRAIN.RNASEQ_SPLICING" 31453948 31531169
"CMC.BRAIN.RNASEQ_SPLICING/CMC.chr11:45674217:45686728:clu_5844.wgt.RDat" "resources/twas/fusion_data/CMC.BRAIN.RNASEQ_SPLICING/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr11:45674217:45686728:clu_5844.wgt.RDat" "CHST1" "CMC DLPFC Sp..." "CMC DLPFC Splicing" 11 4.8831 1.04e-06 0 0 0.481 0.414 0.106 "CMC.BRAIN.RNASEQ_SPLICING" 45669238 45687206
"CMC.BRAIN.RNASEQ_SPLICING/CMC.chr11:47159111:47159196:clu_5898.wgt.RDat" "resources/twas/fusion_data/CMC.BRAIN.RNASEQ_SPLICING/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr11:47159111:47159196:clu_5898.wgt.RDat" "C11orf49" "CMC DLPFC Sp..." "CMC DLPFC Splicing" 11 -6.154 7.56e-10 0 0 0 0.037 0.963 "CMC.BRAIN.RNASEQ_SPLICING" 46958239 47185931
"CMC.BRAIN.RNASEQ_SPLICING/CMC.chr11:47348358:47350209:clu_5924.wgt.RDat" "resources/twas/fusion_data/CMC.BRAIN.RNASEQ_SPLICING/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr11:47348358:47350209:clu_5924.wgt.RDat" "MADD" "CMC DLPFC Sp..." "CMC DLPFC Splicing" 11 -6.011 1.84e-09 0 0 0.893 0.012 0.095 "CMC.BRAIN.RNASEQ_SPLICING" 47290926 47351582
"CMC.BRAIN.RNASEQ_SPLICING/CMC.chr11:57472107:57472191:clu_6001.wgt.RDat" "resources/twas/fusion_data/CMC.BRAIN.RNASEQ_SPLICING/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr11:57472107:57472191:clu_6001.wgt.RDat" "MED19" "CMC DLPFC Sp..." "CMC DLPFC Splicing" 11 -5.8025 6.53e-09 0 0 0.608 0.032 0.361 "CMC.BRAIN.RNASEQ_SPLICING" 57471181 57479673
"CMC.BRAIN.RNASEQ_SPLICING/CMC.chr11:61646106:61646218:clu_6115.wgt.RDat" "resources/twas/fusion_data/CMC.BRAIN.RNASEQ_SPLICING/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr11:61646106:61646218:clu_6115.wgt.RDat" "FADS3" "CMC DLPFC Sp..." "CMC DLPFC Splicing" 11 5.3578 8.43e-08 0 0 0.708 0.048 0.244 "CMC.BRAIN.RNASEQ_SPLICING" 61640997 61659006
"CMC.BRAIN.RNASEQ_SPLICING/CMC.chr11:65307352:65307716:clu_6364.wgt.RDat" "resources/twas/fusion_data/CMC.BRAIN.RNASEQ_SPLICING/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr11:65307352:65307716:clu_6364.wgt.RDat" "LTBP3" "CMC DLPFC Sp..." "CMC DLPFC Splicing" 11 5.288 1.24e-07 0 0.002 0 0.003 0.995 "CMC.BRAIN.RNASEQ_SPLICING" 65306029 65325699
"CMC.BRAIN.RNASEQ_SPLICING/CMC.chr11:65307624:65307716:clu_6364.wgt.RDat" "resources/twas/fusion_data/CMC.BRAIN.RNASEQ_SPLICING/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr11:65307624:65307716:clu_6364.wgt.RDat" "LTBP3" "CMC DLPFC Sp..." "CMC DLPFC Splicing" 11 -5.223 1.76e-07 0.001 0.002 0.003 0.004 0.989 "CMC.BRAIN.RNASEQ_SPLICING" 65306029 65325699
"CMC.BRAIN.RNASEQ_SPLICING/CMC.chr11:73053561:73057928:clu_6699.wgt.RDat" "resources/twas/fusion_data/CMC.BRAIN.RNASEQ_SPLICING/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr11:73053561:73057928:clu_6699.wgt.RDat" "ARHGEF17" "CMC DLPFC Sp..." "CMC DLPFC Splicing" 11 -6.4211 1.35e-10 0 0 0.03 0.178 0.792 "CMC.BRAIN.RNASEQ_SPLICING" 73019662 73080425
"CMC.BRAIN.RNASEQ_SPLICING/CMC.chr11:82985783:82991184:clu_6876.wgt.RDat" "resources/twas/fusion_data/CMC.BRAIN.RNASEQ_SPLICING/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr11:82985783:82991184:clu_6876.wgt.RDat" "CCDC90B" "CMC DLPFC Sp..." "CMC DLPFC Splicing" 11 4.9867 6.14e-07 0 0 0.374 0.266 0.36 "CMC.BRAIN.RNASEQ_SPLICING" 82972501 82997414
"CMC.BRAIN.RNASEQ_SPLICING/CMC.chr11:82989872:82991184:clu_6876.wgt.RDat" "resources/twas/fusion_data/CMC.BRAIN.RNASEQ_SPLICING/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr11:82989872:82991184:clu_6876.wgt.RDat" "CCDC90B" "CMC DLPFC Sp..." "CMC DLPFC Splicing" 11 -5.1009 3.38e-07 0 0 0.357 0.281 0.362 "CMC.BRAIN.RNASEQ_SPLICING" 82972501 82997414
"CMC.BRAIN.RNASEQ_SPLICING/CMC.chr11:89106660:89133185:clu_6945.wgt.RDat" "resources/twas/fusion_data/CMC.BRAIN.RNASEQ_SPLICING/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr11:89106660:89133185:clu_6945.wgt.RDat" "NOX4" "CMC DLPFC Sp..." "CMC DLPFC Splicing" 11 -5.276 1.32e-07 0 0 0.066 0.932 0.002 "CMC.BRAIN.RNASEQ_SPLICING" 89057521 89322779
"CMC.BRAIN.RNASEQ_SPLICING/CMC.chr11:89133247:89133383:clu_6945.wgt.RDat" "resources/twas/fusion_data/CMC.BRAIN.RNASEQ_SPLICING/CMC.BRAIN.RNASEQ_SPLICING/CMC.chr11:89133247:89133383:clu_6945.wgt.RDat" "NOX4" "CMC DLPFC Sp..." "CMC DLPFC Splicing" 11 5.276 1.32e-07 0 0 0.384 0.605 0.011 "CMC.BRAIN.RNASEQ_SPLICING" 89057521 89322779
