GeneSet	Category	Prop._SNPs	Prop._h2	Prop._h2_std_error	Enrichment	Enrichment_std_error	Enrichment_p	Coefficient	Coefficient_std_error	Coefficient_z-score	Enrichment_p_fdr
GOCC_ANCHORED_COMPONENT_OF_MEMBRANE	L2_1	0.01774738771436896	0.02917910891110426	0.00379212288353326	1.6441354288710186	0.2136721721846997	0.00302025640550184	3.957896922997188e-9	1.972251951996833e-9	2.00679072417191	0.01661141023026012
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION	L2_1	0.06696617218228872	0.07765805301455567	0.01037182527661351	1.1596609225798746	0.15488156092273506	0.3039939460025711	1.455411418348052e-9	1.5663191189509795e-9	0.9291921427370392	0.4421730123673762
GOBP_POSITIVE_REGULATION_OF_CATABOLIC_PROCESS	L2_1	0.03867687474868561	0.03576929401350448	0.00395801436384369	0.9248237931819984	0.10233542367531144	0.46493783240527053	-4.1620630661822303e-10	9.80725978541149e-10	-0.4243859301426264	0.5742390070408956
GOBP_DEVELOPMENTAL_GROWTH	L2_1	0.05934819051127474	0.08154322829748406	0.00876565508226447	1.3739800252543974	0.1476987757629983	0.0123384654660167	2.3317213486701375e-9	1.4412923761468955e-9	1.617798988782336	0.054289248050473485
GOBP_NEURON_DIFFERENTIATION	L2_1	0.1317086157238886	0.1893078881942337	0.00995325423423823	1.4373234974323557	0.0755702592388037	3.7854710711467896e-8	2.564202466145114e-9	8.186679964936824e-10	3.1321640483413007	6.662429085218349e-6
GOBP_REGULATION_OF_SYSTEM_PROCESS	L2_1	0.0529054836483979	0.07096890571354311	0.00737904097191671	1.3414281624413846	0.13947591937646278	0.01650046256415308	2.806320347444136e-9	1.334630127800229e-9	2.102695187969107	0.06219332379637599
GOCC_PERINUCLEAR_REGION_OF_CYTOPLASM	L2_1	0.06223890354207965	0.05458769178495816	0.00578053363016663	0.8770670541786053	0.09287653382676347	0.186063752219274	-1.1914517649242958e-9	9.037241344522791e-10	-1.3183799342112292	0.32584298896111663
GOBP_STARTLE_RESPONSE	L2_1	0.00529259494672093	0.00815970885627852	0.0040491870361949	1.541721771346575	0.7650664894927605	0.47984437042265227	3.722414562907611e-9	6.9772103763961525e-9	0.5335104378535741	0.5885199246995595
GOBP_DIVALENT_INORGANIC_CATION_HOMEOSTASIS	L2_1	0.04417261811000176	0.05489616143643706	0.00797381745014754	1.242764494957731	0.1805149386955191	0.1816229230847458	2.571942993228356e-9	1.6897188475069859e-9	1.522112981708765	0.3207274147393617
GOBP_DEVELOPMENTAL_GROWTH_INVOLVED_IN_MORPHOGENESIS	L2_1	0.02468395827053094	0.03597532055359518	0.00444462185670756	1.4574372618570044	0.18006114772985174	0.01186854855834119	2.0543558734213534e-9	1.6686533747747563e-9	1.2311459674473506	0.052882646740963275
GOBP_RESPONSE_TO_LIPID	L2_1	0.06774370554450905	0.06876640861783938	0.00668996344135806	1.0150966509007746	0.09875402279201602	0.8785080899195753	4.284792535266895e-10	9.799219989270242e-10	0.4372585307767938	0.9121971907129514
GOBP_SECOND_MESSENGER_MEDIATED_SIGNALING	L2_1	0.03045280288615016	0.02696125005094039	0.00403793958225592	0.8853454360748608	0.132596647912904	0.3863465825019613	-1.039290296937024e-9	1.2255595575492024e-9	-0.8480128856530905	0.5074402874652626
GOBP_CELLULAR_MACROMOLECULE_LOCALIZATION	L2_1	0.1265280795227908	0.1373061137609554	0.00786124595155511	1.0851829434131512	0.06213044552011168	0.1703589003802091	8.684560404088549e-10	7.093742475411003e-10	1.2242565097607911	0.30751965607094156
GOCC_PRESYNAPTIC_MEMBRANE	L2_1	0.01819478393379542	0.03238104710866077	0.00553122989360847	1.7796884660177492	0.30400085616486133	0.0109264976434158	4.932806481806019e-9	2.7733508571718602e-9	1.7786449446343318	0.049309322698491816
GOBP_CAMERA_TYPE_EYE_DEVELOPMENT	L2_1	0.02890528502930386	0.04140235345491281	0.00710000690446184	1.4323454486935367	0.24563006029049464	0.08059063847188486	2.7009473259855355e-9	2.2872271795982822e-9	1.1808828393076012	0.19564072235933427
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_II	L2_1	0.09186166649807528	0.1153768946786366	0.01004746134654683	1.2559852120803188	0.10937599686107748	0.02143299044230484	1.139882203503531e-9	1.1483087723496146e-9	0.9926617569690408	0.07544412635691304
GOBP_MUSCLE_TISSUE_DEVELOPMENT	L2_1	0.03792500753628615	0.0491112354433415	0.00653073328641738	1.2949565111187524	0.1722012389890459	0.08677379817321651	1.2526886497284787e-9	1.626275617806754e-9	0.7702806560046037	0.1995014923519645
GOBP_MESENCHYMAL_STEM_CELL_DIFFERENTIATION	L2_1	0.00117712008688243	0.0035293356254451	0.00291547823300076	2.998280009639835	2.476789127541201	0.42074068925927455	1.322842516326236e-8	2.200297047734216e-8	0.6012108763625575	0.5308269627930632
GOBP_LOCOMOTION	L2_1	0.15571770523148268	0.1813683474985148	0.01070467351827296	1.1647252778924595	0.06874410011603946	0.01833939398862683	8.341377993739395e-10	7.740803586090421e-10	1.077585537595626	0.06655120292780045
GOMF_IDENTICAL_PROTEIN_BINDING	L2_1	0.13950106011263916	0.13919856882840054	0.01032739489848835	0.9978316201755428	0.0740309420598637	0.9766219165715686	-7.394197052619569e-11	8.318779892351296e-10	-0.08888559558377263	0.9794043151942797
GOBP_CENTRAL_NERVOUS_SYSTEM_DEVELOPMENT	L2_1	0.09532575796082608	0.13181278868193763	0.00870184959685682	1.3827615064556409	0.09128539633991507	6.765139870642728e-5	2.080054775671537e-9	9.448359349971247e-10	2.201498375141571	0.0012533311760348634
GOBP_POSTSYNAPTIC_SPECIALIZATION_ORGANIZATION	L2_1	0.00561065390136381	0.01079248162381388	0.00130131806329374	1.923569304674183	0.23193696958877233	6.0381593034196366e-5	4.904626920057471e-9	2.064122844241833e-9	2.3761313110504214	0.0011807955971131735
GOBP_RESPONSE_TO_ABIOTIC_STIMULUS	L2_1	0.08506986644711205	0.08930784184804268	0.0095157677316648	1.0498175861550856	0.11185826578887086	0.6561214642374504	5.866599064583634e-10	1.1055609949220743e-9	0.5306445407833099	0.7378746179283787
GOBP_REGULATION_OF_SYNAPTIC_VESICLE_CYCLE	L2_1	7.70823257692e-4	0.00223497548223217	0.00127812683141112	2.8994655518362675	1.658132157607814	0.2535027466099438	1.7020700427173635e-8	1.4731302512493953e-8	1.1554104202760072	0.38966361050960796
GOBP_CELL_CELL_ADHESION	L2_1	0.08830564660328638	0.10668092491617875	0.00796539225835438	1.208087240394076	0.0902025245807774	0.0234299642136866	7.297378612941336e-10	9.081638513873011e-10	0.8035310590477632	0.08085634709036944
GOCC_AXON_CYTOPLASM	L2_1	0.00625784348312131	0.00964470386956318	0.00188131892689168	1.541218455779043	0.3006337457889421	0.07227679954862849	4.410131011440199e-9	2.6830403156541122e-9	1.6437065763452872	0.180435698163952
GOBP_POSITIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS	L2_1	0.10736636952646288	0.13097353505447534	0.00965009692721607	1.21987486055579	0.08988007110399299	0.01525870420647442	1.3389752736001356e-9	9.249221251411559e-10	1.4476627136536382	0.06034903236717973
GOBP_CELLULAR_RESPONSE_TO_ENDOGENOUS_STIMULUS	L2_1	0.11078818733068518	0.12103299993714586	0.01066702582972656	1.0924720663213086	0.09628306127879128	0.33736966565760396	4.3348364365234834e-10	1.0318617735162654e-9	0.42009855852608086	0.4657024404371631
GOBP_POSITIVE_REGULATION_OF_SIGNALING	L2_1	0.1326604440512323	0.13567837457251425	0.00927829755160542	1.0227492870453263	0.06994019670266012	0.744882078584871	-5.536289195449249e-13	7.663322208965345e-10	-7.2243983020475e-4	0.8042898517235416
GOBP_LEARNED_VOCALIZATION_BEHAVIOR_OR_VOCAL_LEARNING	L2_1	0.00201890269996153	0.00386864586780632	0.0011663533968727	1.916212142308806	0.5777164976276119	0.1127576029218103	4.641263669677637e-9	5.1402323726208285e-9	0.9029287653217936	0.23766871993100136
GOCC_SOMATODENDRITIC_COMPARTMENT	L2_1	0.0822172332595054	0.12328173657363375	0.00923617302417526	1.499463454146102	0.11233865040219462	2.097814032152625e-5	4.378392684841163e-9	1.1273265012745319e-9	3.8838727554892425	6.1535878276477e-4
GOBP_CELLULAR_RESPONSE_TO_STEROID_HORMONE_STIMULUS	L2_1	0.01654158193062791	0.02375462112906842	0.00430622946973059	1.4360549812400378	0.2603275483439288	0.09496093931498537	3.551096767343887e-9	2.361921340100393e-9	1.5034779977867292	0.21155854834730917
GOCC_ORGANELLE_SUBCOMPARTMENT	L2_1	0.10541557438746392	0.08919200364510332	0.0075741407546804	0.8460989200444947	0.07185030104603905	0.0337171173797075	-1.131345570339258e-9	7.758707825761931e-10	-1.45816235866332	0.10692275060952289
GOBP_SIGNAL_RELEASE	L2_1	0.03972566408646372	0.04679566719367928	0.0074659481585722	1.1779706713480622	0.18793765517229413	0.3449325666660378	1.42151432731812e-9	1.7596713733006391e-9	0.8078294327490063	0.46878866203260733
GOBP_NEGATIVE_REGULATION_OF_ENDOPLASMIC_RETICULUM_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	L2_1	0.00116571290918427	0.00216363901337229	0.00117156678526739	1.8560650708469408	1.0050217133541195	0.3945012466600007	6.821685183835445e-9	8.950084463675941e-9	0.7621922688575022	0.5124149034107758
GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_VESICLE_ENDOCYTOSIS	L2_1	0.00113098811825015	0.00207111471755384	5.5727031776323e-4	1.8312435684631476	0.4927287110897567	0.09012409740430524	6.3466249106907354e-9	4.383296665636361e-9	1.4479113313151348	0.2046689179762287
GOBP_POSITIVE_REGULATION_OF_DENDRITE_DEVELOPMENT	L2_1	0.0020264515675559	0.0020710088001537	0.00133362051696165	1.02198781027446	0.6581062870257118	0.9733458470441868	-1.3414674875058266e-9	5.8143808810390085e-9	-0.23071544760344487	0.9789078233130108
GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION	L2_1	0.01728204196532922	0.03845243413889719	0.00700228171709845	2.224993679337167	0.4051767569565131	0.00310423551736557	8.069880397678257e-9	3.7214573157632493e-9	2.168473184818236	0.016810629263272012
GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION	L2_1	0.07479854169298286	0.10021996735381047	0.00744058914706713	1.339865257870562	0.09947505631336608	7.9915410785396e-4	1.202896276263318e-9	9.83282596237874e-10	1.2233474698583149	0.00625116102143542
GOBP_POSITIVE_REGULATION_OF_CELL_DEVELOPMENT	L2_1	0.02840286595274509	0.0414231816371476	0.00656802756645012	1.458415559403931	0.231245240440792	0.04964440111845636	2.6439826989029515e-9	2.1455558345431923e-9	1.2323066388369608	0.136522103075755
GOCC_NEURON_TO_NEURON_SYNAPSE	L2_1	0.04039516476577793	0.07180850299822507	0.00696377173207838	1.7776509494289765	0.1723912199010999	1.2844455584866135e-5	5.6170616406862215e-9	1.6212445337134776e-9	3.4646603420276656	5.752879513825137e-4
GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_VESICLE_RECYCLING	L2_1	0.00148779792654415	0.00236644251542583	6.818134041529e-4	1.5905671551260985	0.4582701669282596	0.19647706005293425	4.126924788768716e-9	4.083901492995817e-9	1.0105348515008716	0.3390192408756513
GOBP_GLOMERULUS_MORPHOGENESIS	L2_1	0.00104207923324977	0.00241341571748386	0.00137940685209302	2.3159618198680625	1.3237063057012235	0.32153937174720376	1.1017059075290066e-8	1.1751800355282466e-8	0.9374784069011068	0.45454561789162945
GOBP_POSITIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT	L2_1	0.02819233642316871	0.04416063638009916	0.00637997633664863	1.566405696826445	0.22630179495891348	0.01341223132408026	3.182004295533838e-9	2.089485325184516e-9	1.5228651080633195	0.05557124014819521
GOBP_RESPONSE_TO_INORGANIC_SUBSTANCE	L2_1	0.04342192516589475	0.04975157845845779	0.00741651090482357	1.1457709041775648	0.17080106136447376	0.39404268353821537	1.413989835305364e-9	1.6100517776931975e-9	0.8782263122812476	0.5124149034107758
GOBP_REGULATION_OF_CELL_PROJECTION_ORGANIZATION	L2_1	0.06760195458634806	0.08410009628520114	0.00577164613448528	1.24404829416256	0.08537691209968126	0.00467522473791983	6.619064950457567e-10	8.375159345650484e-10	0.7903210765649588	0.02420116334923206
GOBP_MUSCLE_ORGAN_DEVELOPMENT	L2_1	0.02864946229416125	0.03944976246867011	0.00604465772195942	1.3769809032929023	0.21098677733966847	0.0748839560474316	1.786361430403479e-9	1.9627945093767835e-9	0.9101112836160702	0.1845638376836774
GOBP_CELLULAR_RESPONSE_TO_LIPID	L2_1	0.04577700410272566	0.05128775027111284	0.00606607138654376	1.1203824120080208	0.1325135077195359	0.36440250468558955	1.245116553930662e-9	1.2771042971721331e-9	0.9749529123719176	0.48771742071987645
GOMF_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY	L2_1	0.00519093686311672	0.01015554286404583	0.00201012408929498	1.956398841258162	0.3872372448945709	0.01328001197794429	7.284364368710345e-9	3.43275729147181e-9	2.1220155549031374	0.05557124014819521
GOCC_PRESYNAPTIC_ACTIVE_ZONE	L2_1	0.00859681816908423	0.01149338646581385	0.00232247931914942	1.336934926359874	0.27015568707751564	0.21286941802166565	1.9413452808653147e-9	2.413835465741685e-9	0.8042575015645522	0.3520256109760284
GOBP_REGULATION_OF_ANION_CHANNEL_ACTIVITY	L2_1	9.4142766532481e-4	0.00253586981324331	0.00112396467337775	2.693642758382699	1.1938938218795163	0.1556110601254117	1.6628891088961794e-8	1.0553853794324773e-8	1.5756226505529016	0.29185197631930304
GOBP_CELLULAR_HOMEOSTASIS	L2_1	0.07238810439379322	0.08197518036624821	0.00886905120127697	1.1324399368202964	0.12252083785795934	0.28167013928521256	1.69938713096987e-9	1.200622157718949e-9	1.4154220959893995	0.41834552332656044
GOBP_CIRCULATORY_SYSTEM_PROCESS	L2_1	0.05816050200976018	0.06356921375493711	0.00822382709474475	1.0929963043350153	0.14139883272267276	0.5125252450371536	9.390682039407242e-10	1.366484501340125e-9	0.6872146760682398	0.6184517160596005
GOBP_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT	L2_1	0.00872867172306593	0.01579714903422098	0.00628439705439302	1.809799879685733	0.7199717498581371	0.2623158695460608	6.799797669298226e-9	6.475513877056711e-9	1.0500784645664152	0.40048547235957344
GOBP_REGULATION_OF_ORGANELLE_ASSEMBLY	L2_1	0.01952221036211247	0.02114528936797045	0.00272297930940127	1.0831401247989807	0.1394810966019436	0.5506433064250867	8.426130496105209e-10	1.268331361426514e-9	0.6643477211371794	0.6482489761258546
GOMF_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	L2_1	0.042185252901323383	0.04400085220757164	0.00479975021065577	1.0430387204385183	0.1137779171760092	0.705218728284865	4.5669973059240827e-10	1.0613974684847242e-9	0.4302815336882265	0.7733239637267054
GOBP_POSITIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT	L2_1	0.01511451045006516	0.02507928815353305	0.00326697833225555	1.6592855082133957	0.2161484715663728	0.0024673375092866	4.391052420290722e-9	1.9408414563059367e-9	2.262447767706048	0.015236891285419002
GOBP_NEURON_PROJECTION_ORGANIZATION	L2_1	0.00962899999815472	0.01260555959064057	0.00178622324315337	1.3091244774178292	0.18550454289081747	0.09410533683540506	1.998340890623675e-9	1.656868107496148e-9	1.206095332261274	0.21098776156727758
GOMF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	L2_1	0.01533309210507554	0.01760594150343116	0.0025297060936015	1.1482316406097417	0.16498342775650107	0.36744547164603736	7.391414584420442e-10	1.4899575461316412e-9	0.496082227551428	0.4880785132807741
GOBP_MODULATION_OF_EXCITATORY_POSTSYNAPTIC_POTENTIAL	L2_1	0.00523203625335274	0.00842844718862984	0.00143366292065527	1.6109305785541532	0.2740162436253316	0.02497828470389148	3.5738929626585592e-9	2.4237824391327894e-9	1.4745106264311705	0.08453965570250772
GOBP_AXO_DENDRITIC_TRANSPORT	L2_1	0.00750424539925876	0.01094159233697094	0.00189308394877728	1.4580536422825003	0.25226839582888244	0.06962242765013255	3.92010841552787e-9	2.248017610303974e-9	1.7438068089679235	0.17505067523461898
GOBP_RESPONSE_TO_MECHANICAL_STIMULUS	L2_1	0.01968073658159428	0.02878630181903959	0.00693958149401898	1.462663843890933	0.35260781349560805	0.19207048570996132	4.058997015642287e-9	3.215613084929291e-9	1.2622778016004812	0.3330483299010167
GOBP_CELLULAR_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND	L2_1	0.0485038228304261	0.06162269056404038	0.00835966485241794	1.2704707993734654	0.17235063886910762	0.11859164871556696	2.4849767774552702e-9	1.6455817281651021e-9	1.510090161383921	0.24555447263458574
GOBP_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC	L2_1	0.01153198564238934	0.0219572464997865	0.00518773228531171	1.9040299893433723	0.4498559438231191	0.04565994059404282	6.351983372988005e-9	4.050930786547662e-9	1.5680305854846206	0.132400886828757
GOBP_DENDRITE_DEVELOPMENT	L2_1	0.02952345340897634	0.03819461788042134	0.00402579222232891	1.2937042747447902	0.13635912325571342	0.03247122422654533	1.0120604776024075e-9	1.2519539338331675e-9	0.8083847578191102	0.10390791752494506
GOBP_GDP_METABOLIC_PROCESS	L2_1	0.0018499758184608	0.00276954942570029	5.3098154340552e-4	1.4970733120201425	0.287020802167731	0.08295793814060581	3.2626064201558523e-9	2.538641514460188e-9	1.2851780771613226	0.1959811692986124
GOBP_CATION_TRANSMEMBRANE_TRANSPORT	L2_1	0.07720327540332342	0.08103552901256539	0.00824936040465457	1.04963848475627	0.10685246657681904	0.6420857610673346	7.304847966847991e-10	1.033654371545216e-9	0.706701211540172	0.7267337231373048
GOBP_HOMEOSTATIC_PROCESS	L2_1	0.13812934699443513	0.1492868903031974	0.00960642054249368	1.0807760519508702	0.06954655727780065	0.24768191559404704	1.252985599470906e-9	7.840264500710695e-10	1.5981420006395533	0.3854541056317255
GOBP_OLFACTORY_LOBE_DEVELOPMENT	L2_1	0.00498258811751204	0.0106497042502324	0.00269475339550815	2.1373840259447556	0.5408340669454574	0.03608820141199257	6.722779791052094e-9	4.842756662371335e-9	1.3882134205273438	0.11111412817285791
GOBP_SYNAPTIC_VESICLE_EXOCYTOSIS	L2_1	0.01078347348225403	0.01886881583326361	0.00614692249989562	1.749790164024173	0.570031772231034	0.19076938606745544	5.6994274088371485e-9	5.131720022907829e-9	1.11062711593678	0.33242982126606097
GOBP_VESICLE_MEDIATED_TRANSPORT_IN_SYNAPSE	L2_1	0.01911943633779941	0.02949153579412399	0.00670872449376687	1.5424898136677172	0.35088505619298127	0.12413113264007676	4.258192607277968e-9	3.2039405244812822e-9	1.3290485808775645	0.25111585453624724
GOCC_ENDOSOME	L2_1	0.07977223892199486	0.0735431250888682	0.00796906904998233	0.9219137645212918	0.0998977734318686	0.4335734933189266	-4.995459558263177e-10	1.0430894571908703e-9	-0.47890998454882094	0.5443762791876272
GOCC_MULTIVESICULAR_BODY_MEMBRANE	L2_1	0.0026125791981056	0.00312984804326687	0.00136533375928112	1.1979916419515022	0.5225999503751464	0.704664972232641	3.275256172426302e-9	4.707675355465656e-9	0.6957268556387811	0.7733239637267054
GOBP_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND	L2_1	0.1231611168230876	0.1237502771055313	0.00994861796211844	1.004783654920002	0.08077726330144393	0.9527354322989964	4.0751450378167564e-10	8.681722060865101e-10	0.46939363057778927	0.9692568559804818
GOCC_LATE_ENDOSOME	L2_1	0.02418321672010426	0.02693318773458195	0.00566024047414583	1.1137140292917094	0.23405655830062905	0.6271505052977676	1.5273611059009083e-9	2.191268467360446e-9	0.6970214415309566	0.7190781037941831
GOBP_CYTOSKELETON_DEPENDENT_INTRACELLULAR_TRANSPORT	L2_1	0.0174419102057167	0.02196090669464899	0.00307556929819255	1.2590883931652828	0.17633213690003474	0.1402573463316859	2.2603672678764472e-9	1.6040761598554584e-9	1.4091396184580949	0.27276566800416263
GOCC_EXCITATORY_SYNAPSE	L2_1	0.0061521593368001	0.0080671259917704	0.00157083848523669	1.3112674022461717	0.2553312421283492	0.22389948801585713	1.417056003517323e-9	2.299477034673748e-9	0.6162514268025191	0.3660956448367903
GOBP_NEURON_DEVELOPMENT	L2_1	0.11151908546643362	0.15778568538897467	0.00889518931936557	1.414876070127628	0.07976382950201795	7.117447513475534e-7	2.263221700209794e-9	8.347700425946441e-10	2.7111918069977885	8.351138415811293e-5
GOCC_MAIN_AXON	L2_1	0.00963789088665476	0.01214648743676178	0.00143073876928842	1.2602848050065174	0.14844936367452718	0.08261696039558711	3.701769165454797e-10	1.339934100435243e-9	0.27626501663420416	0.1959811692986124
GOCC_GOLGI_MEMBRANE	L2_1	0.05096206962438009	0.05602004077505217	0.00790692201258217	1.099249720192925	0.1551530789636442	0.521829590022425	1.1874409308747855e-9	1.505120090242268e-9	0.788934343892554	0.624775563564264
GOBP_REGULATION_OF_ION_TRANSPORT	L2_1	0.06202451570239948	0.07310962378342188	0.00781480811552007	1.178721396781395	0.12599547174243794	0.15785332733252366	1.8328044525818347e-9	1.1886437171862583e-9	1.5419291971865423	0.2939913821219488
GOBP_REGULATION_OF_B_CELL_RECEPTOR_SIGNALING_PATHWAY	L2_1	0.00242855458141613	0.00302535734915218	0.00141644478273672	1.2457440208685986	0.5832460153770856	0.6741340604852474	2.193461705360608e-9	5.221963461642657e-9	0.4200453950841352	0.7533180612406574
GOMF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY	L2_1	0.08673095282310034	0.10800562316607606	0.00852869480170347	1.2452950146456747	0.09833507558828412	0.01370604033697236	1.5643081827650424e-9	1.0131857746451862e-9	1.543950005923501	0.05609914184435199
GOCC_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE	L2_1	0.01536999767998136	0.03068668896464692	0.00362242128097758	1.9965317889809948	0.23568131605482304	3.400954171880027e-5	6.769368540825e-9	2.132340047960115e-9	3.1746196144000853	8.041368285665049e-4
GOBP_REGULATION_OF_ENDOPLASMIC_RETICULUM_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	L2_1	0.0022049403480095	0.00253445737362831	0.00127163649104725	1.1494448708856368	0.5767214937108	0.7956406665223806	1.470805400272438e-9	5.156878538699708e-9	0.28521234099946385	0.8538582762679208
GOBP_CELLULAR_COMPONENT_MORPHOGENESIS	L2_1	0.0802639218313083	0.10735716815867909	0.00779400480054214	1.337551987358816	0.09710470934778025	6.3602817180954e-4	1.4218281789883567e-9	9.644704423892715e-10	1.4742060684266056	0.005354166031162918
GOBP_SYNAPTIC_VESICLE_RECYCLING	L2_1	0.00695435233316205	0.00842635623827147	0.00179992118086491	1.211666570025525	0.2588193831195364	0.41339083792322295	1.2495063086463446e-9	2.30598186895182e-9	0.5418543508385457	0.5253718646917546
GOBP_TELENCEPHALON_DEVELOPMENT	L2_1	0.02809789170193246	0.04401199791043767	0.00654775180716429	1.5663807938803718	0.23303356268235495	0.01625612823648422	3.1135577987841862e-9	2.175669863484525e-9	1.4310800783890765	0.06219332379637599
GOBP_POSITIVE_REGULATION_OF_FILOPODIUM_ASSEMBLY	L2_1	0.00293550297853152	0.00709187629467627	0.00284444445210214	2.415898177089898	0.96898026433789	0.14555744980089796	8.33817410996106e-9	8.617978478812253e-9	0.9675324822939504	0.27707587926972965
GOBP_CALCIUM_MEDIATED_SIGNALING	L2_1	0.02027894240029497	0.02050778836612352	0.00292079667148085	1.0112849063482334	0.14403101571206067	0.9375317315996836	2.0580585022432552e-10	1.318836577330156e-9	0.15605106330987384	0.9621316895716869
GOCC_NEURON_PROJECTION_TERMINUS	L2_1	0.01183410809877743	0.01844229362396851	0.0063272915077021	1.558401653088986	0.5346656845525835	0.29780599962098603	4.0781812143647325e-9	4.804135304924019e-9	0.8488897492509804	0.434969758782519
GOBP_EXCITATORY_SYNAPSE_ASSEMBLY	L2_1	0.00427282681102785	0.00846675467794024	0.00109513875884151	1.9815347198459257	0.2563031003304512	1.2340999705487e-4	4.0264384790063405e-9	2.3026545159325887e-9	1.7486072926470295	0.0017376127585325698
GOBP_SPINAL_CORD_DEVELOPMENT	L2_1	0.01022066346494029	0.01693843057048995	0.00336073431571997	1.6572730947059815	0.32881762786224455	0.04772999045194574	3.212374433281286e-9	2.974180576252173e-9	1.0800872209747483	0.133340925707023
GOBP_REGULATION_OF_NEUROTRANSMITTER_RECEPTOR_ACTIVITY	L2_1	0.00672033743773652	0.01006808948122571	0.00160837941737829	1.49815237322618	0.23933015749280845	0.03621952804402995	4.1891948023576306e-9	2.1190417492232248e-9	1.9769288660278916	0.11111412817285791
GOBP_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING	L2_1	0.00854632463250854	0.00941047731036341	0.0012271884729045	1.1011139542450568	0.14359254131729624	0.4816395938273157	3.654417651145123e-10	1.278777370091897e-9	0.28577434482458075	0.5886706146778303
GOBP_NERVOUS_SYSTEM_PROCESS	L2_1	0.1091532703623574	0.12565044690465538	0.00943011296180511	1.151137721183544	0.08639331584385755	0.08217909737383551	1.34409462050359e-9	8.72387606801385e-10	1.540708063737542	0.1959811692986124
GOBP_HEART_PROCESS	L2_1	0.02601188795668762	0.03522763798384988	0.0068620674215932	1.3542899324534767	0.2638050507144746	0.1822314856473646	2.963699213770314e-9	2.4348172934060272e-9	1.2172162657939902	0.3207274147393617
GOBP_NEGATIVE_REGULATION_OF_CELL_DIFFERENTIATION	L2_1	0.05270552253345365	0.06247920921251446	0.00567337935154289	1.1854395177062744	0.10764297703228053	0.08644933474500766	4.0951857336646357e-10	1.0358330494957096e-9	0.39535190884847293	0.1995014923519645
GOMF_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	L2_1	0.07222169380149061	0.06815038872668193	0.00564466398490904	0.9436276711260868	0.07815745779133951	0.4716234299563177	-3.282556157445009e-10	7.548943938703002e-10	-0.4348364730350602	0.5804596061000833
GOBP_NEUROMUSCULAR_JUNCTION_DEVELOPMENT	L2_1	0.00479889900604899	0.00491680857596176	0.00163650978470274	1.024570129474312	0.34101775899845627	0.9427627784173956	2.047646621250659e-11	3.099487439345588e-9	0.00660640399847204	0.9646874941945445
GOBP_REGULATION_OF_HYDROLASE_ACTIVITY	L2_1	0.08046354744102614	0.08226461144864	0.00889413565535702	1.0223836018283174	0.11053621097026292	0.8396074065103283	4.5462418250958345e-10	1.095915039606224e-9	0.41483524368178726	0.8786447424972744
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	L2_1	0.00290178470327666	0.00295882673259125	0.00144017592474293	1.019657567720368	0.49630695313704726	0.9684111658905042	-1.9448089639253164e-10	4.4451261276214656e-9	-0.04375149114083655	0.9769341480926151
GOCC_GOLGI_APPARATUS	L2_1	0.12734151194423768	0.13823702443368696	0.01037274624985836	1.0855613564115714	0.08145612606202247	0.29486549767974646	9.445243032221906e-10	8.864227299100561e-10	1.0655461230309715	0.43246939659696143
GOBP_INTRACELLULAR_DISTRIBUTION_OF_MITOCHONDRIA	L2_1	8.4966698589988e-4	0.00108091599039372	4.8923834563608e-4	1.272164281220029	0.5758001119908465	0.6374978630295075	1.8112590343866358e-9	5.123022509280187e-9	0.3535528159608121	0.7241141623114193
GOBP_REGULATION_OF_ION_TRANSMEMBRANE_TRANSPORT	L2_1	0.04626214466012398	0.05996849149298882	0.00732940374191597	1.2962756468287804	0.15843199219930704	0.06327646945290798	2.7333143637403895e-9	1.471117090938284e-9	1.8579855951486983	0.16498753516610082
